"";"days";"estimate";"p.value";"id"
"846";28;-19,5766785711839;0,348601520964958;"32"
"847";29;-14,5847552381421;0,516966837542992;"32"
"848";30;-2,60422333400356;0,918356873250056;"32"
"849";31;3,94006477500852;0,922507496405058;"32"
"850";1;-2,97598408970619;0,300877603240611;"33"
"851";2;-2,96655363225303;0,281588225404594;"33"
"852";3;-2,91374183041171;0,256002951590859;"33"
"853";4;-2,7986202064767;0,221952458358843;"33"
"854";5;-2,65705725409286;0,211674910439983;"33"
"855";6;-2,52785126633626;0,181895885193579;"33"
"856";7;-2,4053147591682;0,20014014534319;"33"
"857";8;-2,26924474312303;0,204460373641069;"33"
"858";9;-2,11739080179996;0,208171528591395;"33"
"859";10;-1,95240225123901;0,221493648021549;"33"
"860";11;-1,76622135878309;0,261916243033449;"33"
"861";12;-1,54370705179948;0,296508215890775;"33"
"862";13;-1,2744782406268;0,427334980826745;"33"
"863";14;-0,96520346945302;0,521202210622594;"33"
"864";15;-0,632020001451868;0,690835810201775;"33"
"865";16;-0,27492392913094;0,862585538400957;"33"
"866";17;0,122255129592001;0,932594868071928;"33"
"867";18;0,562067698941367;0,704468301806004;"33"
"868";19;1,02156107057757;0,515369828869405;"33"
"869";20;1,46929418110631;0,379267273298315;"33"
"870";21;1,88044003577185;0,220490659972948;"33"
"871";22;2,23687131854907;0,162236350210685;"33"
"872";23;2,52123881735618;0,129068157580476;"33"
"873";24;2,721777912105;0,122988018059835;"33"
"874";25;2,852040554482;0,116545861600032;"33"
"875";26;2,95034815997042;0,129388792752876;"33"
"876";27;3,0401899515482;0,164250480097591;"33"
"877";28;3,10770921835986;0,160883397650001;"33"
"878";29;3,13491011725849;0,218562649944316;"33"
"879";30;3,13313822717494;0,29648491379759;"33"
"880";31;3,12856155646083;0,267375514457772;"33"
"881";1;-80,9383397873481;0,0980587251707021;"37"
"882";2;16,9563177613512;0,472503038421466;"37"
"883";3;103,378594250364;0,000345624019906716;"37"
"884";4;17,9514282414975;0,499195596107255;"37"
"885";5;-46,6021813359155;0,0660580480508836;"37"
"886";6;-12,2467954510183;0,650295045994956;"37"
"887";7;15,5627986120416;0,562612388317492;"37"
"888";8;30,378234374624;0,238349040212698;"37"
"889";9;24,5457299593841;0,354389991120682;"37"
"890";10;-8,25182685936717;0,760404720729599;"37"
"891";11;6,12480837368686;0,812927478142744;"37"
"892";12;26,013798108377;0,324549287638822;"37"
"893";13;-17,9045581650691;0,504404297431439;"37"
"894";14;-18,40678980742;0,483475630705197;"37"
"895";15;28,5964969587995;0,272301516597699;"37"
"896";16;-46,5560556582895;0,0829824433724622;"37"
"897";17;-180,381769557088;7,66035275324351e-12;"37"
"898";18;-134,533844939268;2,42603189719238e-07;"37"
"899";19;60,719763092973;0,024139544019749;"37"
"900";20;164,477922802146;4,8003291460978e-10;"37"
"901";21;105,518841193636;3,8786558796525e-05;"37"
"902";22;21,8639868533214;0,415622367253303;"37"
"903";23;10,4271215878658;0,697534487161078;"37"
"904";24;20,5318468865951;0,419987666986459;"37"
"905";25;-5,17329089924951;0,845238854387264;"37"
"906";26;-28,7535925188136;0,333637676150474;"37"
"907";27;-11,8291138683078;0,618979426080658;"37"
"908";28;6,17891621025727;0,900850928906413;"37"
"909";1;0,4310483871753;0,554914514955116;"38"
"910";2;0,431048387099509;0,557244729189021;"38"
"911";3;0,431048387023717;0,55724472885111;"38"
"912";4;0,431048387137404;0,557244728734834;"38"
"913";5;0,431048387023717;0,557244731812192;"38"
"914";6;0,431048387061613;0,557244732310243;"38"
"915";7;0,431048387137404;0,55491451326048;"38"
"916";8;0,431048387099509;0,554914515581061;"38"
"917";9;0,431048387023717;0,554914512499701;"38"
"918";10;0,431048387137404;0,554914512170552;"38"
"919";11;0,4310483871753;0,552561416042232;"38"
"920";12;0,431048386985822;0,554914515863146;"38"
"921";13;0,431048387061613;0,557244734343384;"38"
"922";14;0,431048387099509;0,557244729212953;"38"
"923";15;0,431048387137404;0,557244728750698;"38"
"924";16;0,431048387099509;0,557244728885779;"38"
"925";17;0,431048387061613;0,557244732271601;"38"
"926";18;0,431048387061613;0,557244732335923;"38"
"927";19;0,431048387099509;0,557244728793572;"38"
"928";20;0,431048387023717;0,554914511995669;"38"
"929";21;0,4310483871753;0,552561417657949;"38"
"930";22;0,4310483871753;0,554914516563562;"38"
"931";23;0,431048387061613;0,55491451520987;"38"
"932";24;0,431048387061613;0,554914515033056;"38"
"933";25;0,431048387137404;0,554914511611912;"38"
"934";26;0,431048387099509;0,557244729469359;"38"
"935";27;0,431048387137404;0,557244728818746;"38"
"936";28;0,431048387061613;0,557244732166329;"38"
"937";29;0,431048387061613;0,55724473259362;"38"
"938";30;0,431048387061613;0,5572447322214;"38"
"939";31;0,4310483871753;0,554914515484712;"38"
"940";1;0,645161290473576;0,568099351645722;"39"
"941";2;0,645161290397785;0,569623912441236;"39"
"942";3;0,645161290397785;0,569623912609527;"39"
"943";4;0,645161290435681;0,569623917368902;"39"
"944";5;0,645161290397785;0,569623912618521;"39"
"945";6;0,645161290435681;0,568099347382044;"39"
"946";7;0,645161290435681;0,568099347465329;"39"
"947";8;0,645161290511472;0,56962391221135;"39"
"948";9;0,645161290397785;0,569623913008533;"39"
"949";10;0,645161290435681;0,568099347048454;"39"
"950";11;0,645161290435681;0,569623916612051;"39"
"951";12;0,645161290435681;0,569623916665138;"39"
"952";13;0,64516129035989;0,568099351763788;"39"
"953";14;0,64516129035989;0,569623917993106;"39"
"954";15;0,645161290397785;0,569623912293293;"39"
"955";16;0,645161290397785;0,569623912774413;"39"
"956";17;0,64516129035989;0,569623917807768;"39"
"957";18;0,64516129035989;0,569623916816007;"39"
"958";19;0,645161290397785;0,568099347193855;"39"
"959";20;0,645161290397785;0,569623913098932;"39"
"960";21;0,645161290435681;0,56962391680217;"39"
"961";22;0,645161290435681;0,56809934714061;"39"
"962";23;0,645161290397785;0,569623912107416;"39"
"963";24;0,64516129035989;0,569623916653181;"39"
"964";25;0,645161290321994;0,56809934909386;"39"
"965";26;0,645161290397785;0,568099347008752;"39"
"966";27;0,645161290435681;0,56962391777221;"39"
"967";28;0,645161290397785;0,569623912496174;"39"
"968";29;0,645161290473576;0,569623916665723;"39"
"969";30;0,645161290397785;0,56962391225388;"39"
"970";31;0,645161290435681;0,56809934877425;"39"
"971";1;-2,26056241357734;0,531665026671375;"41"
"972";2;-2,24226127166579;0,512879644822924;"41"
"973";3;-2,17073578680053;0,472674143126129;"41"
"974";4;-2,03924235268005;0,447963583506864;"41"
"975";5;-1,86676490943682;0,434912192705641;"41"
"976";6;-1,65436387078444;0,44825647276413;"41"
"977";7;-1,40531720834739;0,49643018988828;"41"
"978";8;-1,1495760049911;0,55680642709418;"41"
"979";9;-0,899305322794438;0,636581979186842;"41"
"980";10;-0,652354745814894;0,728594487122904;"41"
"981";11;-0,43093643012071;0,818776655556044;"41"
"982";12;-0,225240073670345;0,904314896160359;"41"
"983";13;0,0439930864028308;0,981323355738002;"41"
"984";14;0,444415630909134;0,810959010457026;"41"
"985";15;0,991560070209137;0,600835583062309;"41"
"986";16;1,66374186665053;0,368678410832594;"41"
"987";17;2,3626046094023;0,212463297814501;"41"
"988";18;2,94947515124022;0,114499564292349;"41"
"989";19;3,37563124901408;0,0719296091019753;"41"
"990";20;3,64884956032559;0,0474747475723766;"41"
"991";21;3,71184044657487;0,04899826601593;"41"
"992";22;3,51468264799829;0,0638891318584083;"41"
"993";23;3,11368888912966;0,102649934068551;"41"
"994";24;2,59500219431175;0,183267834033312;"41"
"995";25;2,04085167134357;0,314225795234522;"41"
"996";26;1,57287202371966;0,469999076938713;"41"
"997";27;1,25921763814555;0,594082337983134;"41"
"998";28;1,04747590955867;0,694688697666876;"41"
"999";29;0,896011495001403;0,76246183117671;"41"
"1000";30;0,825292983146634;0,804720825129886;"41"
"1001";31;0,813422703534646;0,823056873499917;"41"
"1002";1;30,6174912693677;0,0033997541322641;"42"
"1003";2;29,91478764406;0,0011958977108331;"42"
"1004";3;28,5544475263464;0,000354756276511579;"42"
"1005";4;27,3634398045601;8,26639466268466e-05;"42"
"1006";5;26,2987970480424;2,36657693378691e-05;"42"
"1007";6;25,0822893937368;1,43531477888197e-05;"42"
"1008";7;23,6117735716448;2,05159539224408e-05;"42"
"1009";8;21,6913759982162;6,67537932635527e-05;"42"
"1010";9;19,0755307117456;0,000440825943880527;"42"
"1011";10;15,9356004425604;0,00335462857977448;"42"
"1012";11;12,407339617539;0,0219813904611166;"42"
"1013";12;8,88568638316656;0,101174722382445;"42"
"1014";13;5,9246501718917;0,273134452090845;"42"
"1015";14;3,57240489432797;0,51119596670935;"42"
"1016";15;1,69244736468954;0,760193036010719;"42"
"1017";16;0,276275871954113;0,961872210515138;"42"
"1018";17;-0,514206672107775;0,934090258356974;"42"
"1019";18;-0,710324251031125;0,918637253388604;"42"
"1020";19;-0,579974672518802;0,941923569712783;"42"
"1021";20;-0,333344250748269;0,971257436681311;"42"
"1022";21;-0,202716604974285;0,984504516288851;"42"
"1023";1;-11,5778737703067;0,301867426291075;"43"
"1024";2;-11,1934800319583;0,260459744853163;"43"
"1025";3;-10,0262784637835;0,240716547019164;"43"
"1026";4;-8,11724843902084;0,269685758945605;"43"
"1027";5;-5,57947138933438;0,398110139628318;"43"
"1028";6;-2,58892070333635;0,672517327606292;"43"
"1029";7;0,590736261983693;0,919757097160701;"43"
"1030";8;3,57583584748985;0,537488478762297;"43"
"1031";9;5,85907358041974;0,308178178691868;"43"
"1032";10;7,15896203197038;0,21277422951284;"43"
"1033";11;7,63143904710735;0,185343070777629;"43"
"1034";12;7,49201775871218;0,191429272241921;"43"
"1035";13;6,86713104801129;0,2325904720669;"43"
"1036";14;6,03870220667583;0,292433115663889;"43"
"1037";15;5,1767735286982;0,365563610808238;"43"
"1038";16;4,06138356201306;0,479345419213735;"43"
"1039";17;2,6110529493811;0,648132857487801;"43"
"1040";18;1,12328911620807;0,844715400862571;"43"
"1041";19;-0,232658816154678;0,967702289195354;"43"
"1042";20;-1,42782235157786;0,80331049730063;"43"
"1043";21;-2,33257699748416;0,685296719901791;"43"
"1044";22;-3,11735980862219;0,587081740446356;"43"
"1045";23;-4,20287939789432;0,46435620731182;"43"
"1046";24;-5,56044310280868;0,337731793258623;"43"
"1047";25;-7,02567814429737;0,23106218834007;"43"
"1048";26;-8,88758005548122;0,146740195501363;"43"
"1049";27;-11,0480150000664;0,0944902637767105;"43"
"1050";28;-12,5470456047196;0,0880421009554082;"43"
"1051";29;-12,8822387750915;0,131011210786699;"43"
"1052";30;-12,6599083989731;0,20344164976014;"43"
"1053";31;-12,5341811362508;0,26251498410967;"43"
"1054";1;-0,357619351613418;0,543503307712178;"45"
"1055";2;-0,357612571178834;0,537999446868551;"45"
"1056";3;-0,357588960431106;0,535227765154403;"45"
"1057";4;-0,357546003328935;0,572326872110991;"45"
"1058";5;-0,357486867377096;0,5600133655209;"45"
"1059";6;-0,35741618614793;0,532933792236647;"45"
"1060";7;-0,357339254530113;0,598656590782087;"45"
"1061";8;-0,357262062645229;0,596404700815802;"45"
"1062";9;-0,357189107376144;0,537225683657478;"45"
"1063";10;-0,357125711351121;0,561420992672665;"45"
"1064";11;-0,357081339302567;0,572618782998969;"45"
"1065";12;-0,357060924898178;0,566075384868056;"45"
"1066";13;-0,357053803175707;0,535641676040413;"45"
"1067";14;-0,357040876716989;0,540199372169315;"45"
"1068";15;-0,357011610655415;0,534243566663678;"45"
"1069";16;-0,35696807280298;0,551658816435628;"45"
"1070";17;-0,356916664638144;0,549816511306403;"45"
"1071";18;-0,356861150673164;0,541894615979419;"45"
"1072";19;-0,356799919093949;0,547334793325395;"45"
"1073";20;-0,356726464550168;0,586071286313308;"45"
"1074";21;-0,356634913638724;0,596516510295517;"45"
"1075";22;-0,356527251748654;0,575391856318828;"45"
"1076";23;-0,356413872774889;0,552572255588265;"45"
"1077";24;-0,356304889995348;0,539625928219826;"45"
"1078";25;-0,356202360687045;0,543213020528823;"45"
"1079";26;-0,356105598598333;0,546869964615307;"45"
"1080";27;-0,3560219006431;0,540018974224677;"45"
"1081";28;-0,355962976982482;0,558221826216143;"45"
"1082";29;-0,355931211894737;0,565579302578899;"45"
"1083";30;-0,355918284412837;0,556702611383392;"45"
"1084";31;-0,35591512804937;0,536538391287027;"45"
"1085";1;-18,6899584203957;0,233341607489484;"46"
"1086";2;-18,6899210268242;0,183069681568066;"46"
"1087";3;-18,5327824189017;0,128417208530762;"46"
"1088";4;-18,0200126060299;0,0877692102409456;"46"
"1089";5;-17,2321655661942;0,0688717566936707;"46"
"1090";6;-16,1649766756871;0,0641751192648031;"46"
"1091";7;-14,2350317571527;0,0861098377006819;"46"
"1092";8;-10,9286101728496;0,179557298859298;"46"
"1093";9;-6,81423738020233;0,396469150613985;"46"
"1094";10;-2,87002903820621;0,720664417546628;"46"
"1095";11;1,00868129701818;0,900226506188314;"46"
"1096";12;5,5753152522963;0,486508668824744;"46"
"1097";13;10,4769440981727;0,192406086030524;"46"
"1098";14;14,1891105179373;0,0771359662664727;"46"
"1099";15;15,6811841505184;0,0504064816888555;"46"
"1100";16;15,2843310244937;0,057081298530207;"46"
"1101";17;13,9886730510549;0,0808813102867053;"46"
"1102";18;12,4609606314152;0,120688031812142;"46"
"1103";19;10,772395305177;0,180023382410674;"46"
"1104";20;8,80774897314041;0,271632039677936;"46"
"1105";21;6,72887625936861;0,402674342496168;"46"
"1106";22;4,95210178519301;0,536961394021454;"46"
"1107";23;3,80514127126238;0,636108538801987;"46"
"1108";24;3,26390991779135;0,688761246374236;"46"
"1109";25;2,90940339940941;0,72563041130999;"46"
"1110";26;2,29604608826624;0,792612718598158;"46"
"1111";27;1,51124053551636;0,873261225152337;"46"
"1112";28;1,04611154434527;0,92112684578806;"46"
"1113";29;1,05297029551821;0,931102619259705;"46"
"1114";30;1,21100784072799;0,931310128480943;"46"
"1115";31;1,27356147421172;0,935245078927617;"46"
"1116";1;-0,307661290359344;0,679701936636462;"47"
"1117";2;-0,307661290321448;0,682183243907788;"47"
"1118";3;-0,307661290283553;0,679701934169305;"47"
"1119";4;-0,307661290359344;0,679701936648944;"47"
"1120";5;-0,307661290359344;0,679701936807868;"47"
"1121";6;-0,307661290321448;0,679701938006328;"47"
"1122";7;-0,307661290321448;0,682183243737294;"47"
"1123";8;-0,307661290321448;0,679701944898221;"47"
"1124";9;-0,307661290283553;0,679701933929817;"47"
"1125";10;-0,307661290283553;0,679701933080659;"47"
"1126";11;-0,307661290321448;0,67970193789003;"47"
"1127";12;-0,307661290397239;0,679701937112794;"47"
"1128";13;-0,307661290283553;0,679701937023071;"47"
"1129";14;-0,307661290359344;0,679701936601842;"47"
"1130";15;-0,307661290321448;0,679701937697028;"47"
"1131";16;-0,307661290359344;0,682183246566143;"47"
"1132";17;-0,307661290321448;0,67970193703987;"47"
"1133";18;-0,307661290359344;0,679701936842875;"47"
"1134";19;-0,307661290359344;0,679701936642501;"47"
"1135";20;-0,307661290321448;0,679701936695601;"47"
"1136";21;-0,307661290397239;0,679701934411252;"47"
"1137";22;-0,307661290321448;0,679701938765418;"47"
"1138";23;-0,307661290359344;0,679701936805535;"47"
"1139";24;-0,307661290435135;0,679701936533706;"47"
"1140";25;-0,307661290359344;0,682183248561788;"47"
"1141";26;-0,307661290397239;0,679701932965667;"47"
"1142";27;-0,307661290435135;0,679701936633203;"47"
"1143";28;-0,307661290397239;0,679701933312738;"47"
"1144";29;-0,307661290359344;0,679701937030222;"47"
"1145";30;-0,307661290435135;0,682183244625727;"47"
"1146";31;-0,307661290397239;0,679701933194098;"47"
"1147";1;92,3658575927928;0,000128898999002658;"48"
"1148";2;83,8714344475917;3,05979012679851e-06;"48"
"1149";3;62,6602890468399;9,02163590802401e-06;"48"
"1150";4;40,6333264638087;0,00146315063592535;"48"
"1151";5;23,8999846457049;0,0570387703925773;"48"
"1152";6;8,43500900870182;0,50708481092672;"48"
"1153";7;-1,97430015254617;0,87614439994393;"48"
"1154";8;-0,362304211328727;0,97693299603307;"48"
"1155";9;6,29277201049397;0,617417163404603;"48"
"1156";10;9,14870568193591;0,468645839657926;"48"
"1157";11;8,4743315606088;0,498985751321308;"48"
"1158";12;4,3785392012894;0,727603387982537;"48"
"1159";13;-1,46969782484255;0,907376875013019;"48"
"1160";14;-3,46375652889542;0,782496825863007;"48"
"1161";15;-2,06936838716737;0,869056673086317;"48"
"1162";16;-1,14855946233345;0,927553999083456;"48"
"1163";17;-0,259274758120766;0,983544291543318;"48"
"1164";18;0,719669792277744;0,954200146516297;"48"
"1165";19;0,176628230637679;0,988843094123878;"48"
"1166";20;-1,83443986080184;0,884221793447712;"48"
"1167";21;-4,00827123165207;0,749039121070785;"48"
"1168";22;-4,69348479294206;0,711104284436913;"48"
"1169";23;-4,36393470408802;0,731309138658976;"48"
"1170";24;-4,32547882037734;0,730493544810188;"48"
"1171";25;-2,24516961953601;0,860465697025248;"48"
"1172";26;1,66929880741143;0,905853659019643;"48"
"1173";27;2,58913989274266;0,885357926567955;"48"
"1174";28;1,71619271887485;0,943324125476501;"48"
"1175";1;-2,90986619897164;0,756981095673943;"49"
"1176";2;-2,60995908198917;0,755733198468151;"49"
"1177";3;-1,9853195151048;0,781902637262238;"49"
"1178";4;-1,35996060578236;0,826613406782269;"49"
"1179";5;-0,598848337517666;0,914196444720462;"49"
"1180";6;0,434661120910581;0,932492906921825;"49"
"1181";7;1,58858725103528;0,745359389874389;"49"
"1182";8;2,75505382008608;0,570117436072926;"49"
"1183";9;3,85060243418896;0,422585062745695;"49"
"1184";10;4,80283847434748;0,319122608132832;"49"
"1185";11;5,75742838733125;0,233251084545897;"49"
"1186";12;6,74029081680298;0,158826409555863;"49"
"1187";13;7,48440512397034;0,119260262596609;"49"
"1188";14;8,07523314188074;0,09378155612642;"49"
"1189";15;8,90612309221221;0,0634920452005497;"49"
"1190";16;9,7695098428782;0,0425205324774942;"49"
"1191";17;9,97055923926382;0,0380210187348923;"49"
"1192";18;9,14320348681485;0,0566255075841792;"49"
"1193";19;7,25267428344978;0,131614897374291;"49"
"1194";20;4,47479580069891;0,3515754429289;"49"
"1195";21;1,39413420530824;0,771583498307927;"49"
"1196";22;-1,4829199212348;0,757663671427572;"49"
"1197";23;-4,19971609680185;0,382069301306482;"49"
"1198";24;-6,72727642044417;0,165935046345056;"49"
"1199";25;-8,58793119088356;0,0798614966978707;"49"
"1200";26;-9,44926781619415;0,0679957358715334;"49"
"1201";27;-9,39878136462842;0,089703537189585;"49"
"1202";28;-8,81142127555753;0,1550466110913;"49"
"1203";29;-8,34028752649374;0,246936436793146;"49"
"1204";30;-8,36503388071227;0,315764876754755;"49"
"1205";31;-8,49789892993158;0,364738884670442;"49"
"1206";1;-0,00645161295172632;0,983471070840407;"50"
"1207";2;-0,00645161306541316;0,983471069977036;"50"
"1208";3;-0,00645161295172632;0,983471070455057;"50"
"1209";4;-0,00645161295172632;0,983471070382523;"50"
"1210";5;-0,00645161295172632;0,983471070246302;"50"
"1211";6;-0,00645161298962194;0,983471070152175;"50"
"1212";7;-0,00645161298962194;0,988980275560939;"50"
"1213";8;-0,00645161291383071;0,983471070521838;"50"
"1214";9;-0,00645161291383071;0,983471070610756;"50"
"1215";10;-0,00645161291383071;0,988980275700372;"50"
"1216";11;-0,00645161291383071;0,988980275685436;"50"
"1217";12;-0,00645161295172632;0,988980275606388;"50"
"1218";13;-0,00645161298962194;0,991735091710751;"50"
"1219";14;-0,00645161295172632;0,988980275620358;"50"
"1220";15;-0,00645161291383071;0,988980275676007;"50"
"1221";16;-0,0064516128759351;0,991735091856428;"50"
"1222";17;-0,00645161295172632;0,988980275613177;"50"
"1223";18;-0,00645161291383071;0,988980275671613;"50"
"1224";19;-0,00645161291383071;0,991735091807974;"50"
"1225";20;-0,00645161310330877;0,988980275427138;"50"
"1226";21;-0,0064516128759351;0,988980275853677;"50"
"1227";22;-0,00645161272435265;0,988980276003491;"50"
"1228";23;-0,00645161283803948;0,983471070690259;"50"
"1229";24;-0,00645161291383071;0,983471070690367;"50"
"1230";25;-0,00645161280014387;0,988980275887069;"50"
"1231";26;-0,00645161280014387;0,983471070991278;"50"
"1232";27;-0,00645161291383071;0,983471070535549;"50"
"1233";28;-0,00645161276224826;0,983471070888201;"50"
"1234";29;-0,00645161280014387;0,983471071117698;"50"
"1235";30;-0,00645161291383071;0,983471070817924;"50"
"1236";31;-0,0064516128759351;0,983471070435767;"50"
"1237";1;-0,648790322581287;0,176906308770789;"51"
"1238";2;-0,648790322543391;0,17521455264127;"51"
"1239";3;-0,648790322581287;0,176906309210177;"51"
"1240";4;-0,648790322619182;0,176906314151722;"51"
"1241";5;-0,648790322543391;0,175214552208637;"51"
"1242";6;-0,648790322543391;0,175214551819409;"51"
"1243";7;-0,648790322543391;0,176906309109396;"51"
"1244";8;-0,648790322543391;0,173521719135447;"51"
"1245";9;-0,648790322543391;0,173521718533094;"51"
"1246";10;-0,648790322619182;0,175214552725772;"51"
"1247";11;-0,648790322543391;0,173521718113333;"51"
"1248";12;-0,648790322543391;0,175214551993221;"51"
"1249";13;-0,648790322581287;0,176906308946088;"51"
"1250";14;-0,648790322543391;0,175214551888798;"51"
"1251";15;-0,648790322543391;0,175214551844944;"51"
"1252";16;-0,648790322581287;0,176906308851396;"51"
"1253";17;-0,648790322543391;0,175214552170613;"51"
"1254";18;-0,648790322581287;0,175214552818127;"51"
"1255";19;-0,648790322619182;0,176906313712226;"51"
"1256";20;-0,648790322543391;0,175214554061076;"51"
"1257";21;-0,648790322581287;0,173521713175902;"51"
"1258";22;-0,648790322581287;0,175214552045667;"51"
"1259";23;-0,648790322619182;0,173521721147283;"51"
"1260";24;-0,648790322543391;0,173521719122813;"51"
"1261";25;-0,648790322581287;0,176906308783329;"51"
"1262";26;-0,648790322543391;0,175214551917814;"51"
"1263";27;-0,648790322505496;0,175214552132975;"51"
"1264";28;-0,648790322581287;0,176906308775339;"51"
"1265";29;-0,648790322581287;0,176906308782252;"51"
"1266";30;-0,648790322581287;0,175214551964352;"51"
"1267";31;-0,648790322581287;0,176906309145362;"51"
"1268";1;0,54999999993773;0,411223691790417;"53"
"1269";2;0,549999999861939;0,409051377148146;"53"
"1270";3;0,54999999993773;0,411223695747966;"53"
"1271";4;0,549999999899834;0,413382732176241;"53"
"1272";5;0,54999999993773;0,411223692068428;"53"
"1273";6;0,549999999975626;0,411223692060627;"53"
"1274";7;0,54999999993773;0,413382726096107;"53"
"1275";8;0,54999999993773;0,411223693895744;"53"
"1276";9;0,54999999993773;0,411223692564772;"53"
"1277";10;0,549999999975626;0,413382726072603;"53"
"1278";11;0,54999999993773;0,411223691739498;"53"
"1279";12;0,54999999993773;0,41122369397423;"53"
"1280";13;0,54999999993773;0,41338272544364;"53"
"1281";14;0,54999999993773;0,411223693201182;"53"
"1282";15;0,549999999975626;0,409051376527023;"53"
"1283";16;0,54999999993773;0,411223691769494;"53"
"1284";17;0,549999999975626;0,409051375974621;"53"
"1285";18;0,549999999975626;0,411223693949506;"53"
"1286";19;0,54999999993773;0,413382725495549;"53"
"1287";20;0,549999999899834;0,41122369176963;"53"
"1288";21;0,550000000013521;0,411223691791671;"53"
"1289";22;0,549999999899834;0,413382732758974;"53"
"1290";23;0,549999999975626;0,411223691908823;"53"
"1291";24;0,549999999975626;0,411223697192093;"53"
"1292";25;0,549999999899834;0,413382733950308;"53"
"1293";26;0,549999999975626;0,411223692138342;"53"
"1294";27;0,54999999993773;0,411223693047732;"53"
"1295";28;0,549999999899834;0,413382735401534;"53"
"1296";29;0,549999999975626;0,411223692988996;"53"
"1297";30;0,549999999899834;0,409051382003072;"53"
"1298";31;0,549999999899834;0,411223693096774;"53"
"1299";1;3,19953388338945;0,383743871605622;"55"
"1300";2;3,2031996945913;0,358612641912435;"55"
"1301";3;3,21882669281119;0,326089772357296;"55"
"1302";4;3,24695013489418;0,285108932970754;"55"
"1303";5;3,27343196537792;0,246463025013112;"55"
"1304";6;3,2825007011752;0,210339443056642;"55"
"1305";7;3,26200018813931;0,18422129185805;"55"
"1306";8;3,19271071335455;0,167557988588619;"55"
"1307";9;3,05507435984964;0,16307617226142;"55"
"1308";10;2,85235847411514;0,174150321747549;"55"
"1309";11;2,6107158553638;0,195998942244252;"55"
"1310";12;2,35046325925244;0,233964938933834;"55"
"1311";13;2,06715603356618;0,284361299383496;"55"
"1312";14;1,74608722913187;0,362954340771398;"55"
"1313";15;1,38423860698822;0,466690229013129;"55"
"1314";16;0,988570413520999;0,603457621051559;"55"
"1315";17;0,5693568237272;0,764397049231722;"55"
"1316";18;0,149833626361821;0,937435370618628;"55"
"1317";19;-0,239345795534973;0,901955226400181;"55"
"1318";20;-0,587949938752293;0,765829605063541;"55"
"1319";21;-0,905947651290262;0,654466097725535;"55"
"1320";22;-1,203007215319;0,565288214732774;"55"
"1321";23;-1,49662204887591;0,494627768595075;"55"
"1322";24;-1,80679693880847;0,434236598299038;"55"
"1323";25;-2,10856894193512;0,39041038325522;"55"
"1324";26;-2,34169751752233;0,374922534988823;"55"
"1325";27;-2,48846141569932;0,379088979825284;"55"
"1326";28;-2,57487461559928;0,39833671592851;"55"
"1327";29;-2,60616233352569;0,423218377464433;"55"
"1328";30;-2,58778767340573;0,46050574438243;"55"
"1329";31;-2,56979786214136;0,488336541820297;"55"
"1330";1;-1,05936001655967;0,70359096678611;"56"
"1331";2;-1,07255422691802;0,682196655976055;"56"
"1332";3;-1,10323673069009;0,6460490814306;"56"
"1333";4;-1,1472971736642;0,597992814794547;"56"
"1334";5;-1,21503140079919;0,552339067720451;"56"
"1335";6;-1,29798170780759;0,484768707099908;"56"
"1336";7;-1,3717888419554;0,433180558153065;"56"
"1337";8;-1,41386127264316;0,394331868455015;"56"
"1338";9;-1,37510977545692;0,37314672942788;"56"
"1339";10;-1,19872324285097;0,413532579052331;"56"
"1340";11;-0,894055109749085;0,535588103687624;"56"
"1341";12;-0,521804541335769;0,714234764177873;"56"
"1342";13;-0,125359354266645;0,930355772907607;"56"
"1343";14;0,262028166844175;0,855013817945544;"56"
"1344";15;0,608010571378751;0,659030983454432;"56"
"1345";16;0,925960843384625;0,504139827290928;"56"
"1346";17;1,25494332280596;0,373097579605547;"56"
"1347";18;1,59203330580719;0,252963083896873;"56"
"1348";19;1,91173588605883;0,179881464324675;"56"
"1349";20;2,21186233765517;0,123155355296695;"56"
"1350";21;2,48979603448637;0,0824157229525168;"56"
"1351";22;2,73187470766819;0,0739670647076971;"56"
"1352";23;2,94387453459422;0,0614408538333125;"56"
"1353";24;3,13772998898306;0,0549006901839746;"56"
"1354";25;3,30525173478691;0,0611746271195674;"56"
"1355";26;3,43997064987889;0,0684901313890553;"56"
"1356";27;3,54662099448433;0,0813761011967333;"56"
"1357";28;3,62000317545608;0,0966505611878334;"56"
"1358";29;3,65466969602342;0,132830497948006;"56"
"1359";30;3,66389547161816;0,15453106597863;"56"
"1360";31;3,66498986420538;0,187550145954476;"56"
"1361";1;-1,30524193552143;0,0226108654195097;"57"
"1362";2;-1,30524193540775;0,0223485749069722;"57"
"1363";3;-1,30524193544564;0,0223485767216993;"57"
"1364";4;-1,30524193548354;0,0226108651888893;"57"
"1365";5;-1,30524193548354;0,0223485741863936;"57"
"1366";6;-1,30524193548354;0,0226108652047614;"57"
"1367";7;-1,30524193544564;0,0223485741824802;"57"
"1368";8;-1,30524193552143;0,0223485743451461;"57"
"1369";9;-1,30524193540775;0,0223485744148443;"57"
"1370";10;-1,30524193552143;0,022348574467653;"57"
"1371";11;-1,30524193559722;0,0226108651198687;"57"
"1372";12;-1,30524193544564;0,0226108634798647;"57"
"1373";13;-1,30524193544564;0,0223485745670728;"57"
"1374";14;-1,30524193544564;0,0223485742921478;"57"
